spoiler,5,4,original,stickied,0,1,locked,self,post_month,edited,nsfw,image,7,8,video,2,9,3,6,10,title_length,text_length,post_year
-0.001382030664337841,-0.000568824551613778,-0.0005565162184058003,0.0,0.0,-0.0005338952726750001,-0.00028582147865008345,0.0010984984164984501,0.000556322153726363,0.0039174845051845875,0.0016498322108818853,0.002209064874267419,0.0033188700759027023,-0.0030695860649729845,-0.000568824551613778,0.0030374317279332486,0.002204451577206279,0.0005800377153619696,0.0019406481811123921,0.005528122657351586,0.01165187592060335,0.025670139199619246,0.0400228629060676,0.06527026314620321
-0.0008249518073617512,0.0027643146495073267,-0.0011132291296921393,0.0,0.0,0.003317962877125158,-0.00026806756520980635,0.0010984984164984501,-0.0008249518073617512,0.004146091993013856,0.0019289773698787371,0.0027588739420234543,-0.001091145363600221,0.006635777997093584,0.0005429231703524273,0.001382030664337952,0.004698191329625567,0.00027032448951636034,0.009248394021092787,0.0033131019432014464,0.006090188541924224,0.043150780874992356,0.04465633737355823,0.06426942809608005
-0.0008249518073617512,0.001095013193279204,0.0,0.0,0.0,-0.000568824551613778,-0.001939306764742299,0.0010984984164984501,0.0033188700759027023,0.0008326875612555407,-0.0011250023411503163,0.002482818311647317,0.00498219594191196,0.003591089641616252,0.0016498322108818853,0.0038671382067958504,0.004698191329625567,0.00580770484985671,0.003317962877125158,0.00580770484985671,0.009688184468894856,0.02635511483780595,0.0434593790811757,0.060291801016837065
-0.0008249518073617512,-0.001681386312222255,-0.0008249518073617512,0.0,0.0,-0.002512419617166417,0.0052596124515313925,0.0010984984164984501,-0.001382030664337841,0.0002624149348657845,-0.0011250023411503163,0.001382030664337952,0.0019375961148145882,0.0027588739420234543,0.004144736047397624,0.002764061328676015,0.0058120840389300765,0.0050002246353209046,0.006411002133068,0.006635777997093584,0.0038671382067958504,0.04242294683788639,0.031020964178812394,0.06964243120712599
-0.001382030664337841,-0.002237979151860414,-0.0005565162184058003,0.0,0.0,0.00026504975763441685,2.3164888851345822e-05,0.0010984984164984501,-0.0005565162184058003,0.012200611215285262,0.003871412698780552,0.002204451577206279,0.000556322153726363,0.000556322153726363,0.002209064874267419,0.002482818311647317,-0.0005565162184058003,0.006634534557459437,0.004799112344799461,0.0038671382067958504,0.009137641899256033,0.017725327447496664,0.03206915409546385,0.06079019375191386
-0.0008249518073617512,0.003360213959376024,-0.0008249518073617512,0.0,0.0,-0.001405009007122704,0.004146091993013856,0.0010984984164984501,0.0019575754220024777,0.003886475981683901,0.0036010322558808205,0.0005429231703524273,0.0014014435844066364,0.003871412698780552,-0.0016701413737989501,0.0030374317279332486,0.004974645966940527,0.0033188700759027023,0.012425395670636052,0.009137641899256033,0.006635777997093584,0.032491195940436146,0.037163783884147206,0.06306627164082945
-0.0008249518073617512,-0.001681386312222255,0.0,0.0,0.0,-0.0002931865594714145,-0.0036123449889204906,0.0010984984164984501,-0.0008421662160718046,-0.0005338952726750001,0.0019280125567769923,-0.0005565162184058003,0.0019375961148145882,-0.0011132291296921393,0.0036010322558808205,0.004974645966940527,0.004144736047397624,-0.0029936736856949198,0.003886475981683901,0.010776095831061316,0.0011367257898893257,0.03649468528515165,0.037850567584465256,0.0673988299456002
-0.0008249518073617512,0.001653878108724749,-0.0005565162184058003,0.0,0.0,0.0027588739420234543,-0.0011132291296921393,0.0010984984164984501,0.00027032448951636034,0.005530598152771904,0.0005429231703524273,0.0008262743279308093,0.001653878108724749,-0.0022272556024963697,0.004146091993013856,0.004974645966940527,0.0033131019432014464,0.004445361763357081,0.0044391374518713,0.0047001440369909275,0.001987802694058738,0.03204697957236269,0.03398567582087242,0.06868740552889852
-0.0008249518073617512,0.0016498322108818853,0.000556322153726363,0.0,0.0,-0.002784574479473778,0.00026504975763441685,0.0010984984164984501,0.001653878108724749,-0.00208275566470284,0.002204451577206279,0.0033131019432014464,0.0019375961148145882,-0.001939306764742299,0.004698191329625567,0.0030374317279332486,0.005530598152771904,0.0052540141329256995,0.0044391374518713,0.006119539861694223,0.009713187410557267,0.04480467785841502,0.04047132890323235,0.0637475309724369
-0.0008249518073617512,0.0027588739420234543,0.0008262743279308093,0.0,0.0,-0.005263889987317194,-0.0038998368931824068,0.001653878108724749,0.00027032448951636034,0.004706948384371468,0.0058120840389300765,0.002482818311647317,0.001382030664337952,0.0052596124515313925,0.0019280125567769923,0.0030374317279332486,-0.0026927116749673186,0.009671115757737936,0.008399119286144563,0.008302322363520576,0.01355737747283714,0.03686453027987091,0.05114089887665696,0.06200676283751505
-0.0008249518073617512,0.0024832129460298225,0.00027032448951636034,0.0,0.0,0.004420985347141637,0.0019375961148145882,0.0010984984164984501,0.004144736047397624,0.008873904906110397,0.003591089641616252,0.0035918554206040287,0.004420985347141637,0.0027588739420234543,0.007484919398864087,0.0030374317279332486,0.0030374317279332486,-0.0011132291296921393,0.007300115338484292,0.009674214650365331,0.007740227059613525,0.03732590544653058,0.053970983285216656,0.07378157414513475
-0.001382030664337841,0.0008198984550333854,0.0011124528593240424,0.0,0.0,0.0019375961148145882,0.005528122657351586,0.0010984984164984501,0.0010984984164984501,-0.003631207392996716,0.003037249486897986,-0.0008249518073617512,0.004146091993013856,0.005530598152771904,0.007468370102474364,0.002209064874267419,0.002482818311647317,0.0038903254402788967,0.008699619816370463,0.00885345948889904,0.014105860681600468,0.035430445886820094,0.013829950649331346,0.08333859467671378
-0.001939306764742299,0.003037249486897986,-0.0008249518073617512,0.0,0.0,0.0052540141329256995,-1.2850268725106417e-05,0.0010984984164984501,0.004420985347141637,0.008020724915863142,-0.0011132291296921393,0.000817813512796306,0.0022241503346184244,0.002210465355457103,0.005251458101944717,0.0035918554206040287,0.004974645966940527,0.0030692967237795354,0.0016737788369686202,0.008873904906110397,0.006361218745558839,0.04372956498693015,0.039458564395569384,0.06233906072293505
-0.0008249518073617512,0.0016498322108818853,0.0008262743279308093,0.0,0.0,-0.006910153321689427,-0.001648587989743766,0.0010984984164984501,0.002209064874267419,0.0008326875612555407,0.004154089201717337,0.00027032448951636034,0.0047001440369909275,0.001373011836649174,0.001653878108724749,0.0019280125567769923,0.0,0.0025135256150842222,0.007849719092845153,0.004977727706026225,0.008845263955205351,0.027599467944526834,0.029020873730279395,0.08235966017280705
-0.0008249518073617512,0.002209064874267419,-0.0005565162184058003,0.0,0.0,0.004726575968166835,-0.0008452796059421619,0.002209064874267419,-0.0030544612689478168,-0.00530317657989432,0.0016683947217825956,0.004144736047397624,0.0008262743279308093,-0.0008489936446141044,0.004698191329625567,0.0019280125567769923,0.001382030664337952,0.0052540141329256995,0.004706948384371468,0.006357436513277137,0.009974335866978157,0.03292667048208542,0.0390424200441164,0.07711533377594315
-0.001382030664337841,-0.0011250023411503163,-0.0005565162184058003,0.0,0.0,0.001095013193279204,0.004146091993013856,0.001653878108724749,0.0038671382067958504,-0.004146091993013634,0.0033131019432014464,0.002204451577206279,0.001653878108724749,-0.0008489936446141044,-0.0016701413737989501,0.0010984984164984501,0.003317962877125158,0.00580770484985671,0.0016737788369686202,0.00885345948889904,0.008036011957032851,0.04086483109836203,0.046978388375190416,0.06608451556832151
-0.0008249518073617512,-0.00611537680925367,-0.0005565162184058003,0.0,0.0,0.0016564123223800076,0.002204451577206279,0.0010984984164984501,0.0,-0.001681386312222255,0.003317962877125158,0.0033131019432014464,0.0008451275309717676,0.003317962877125158,0.003603173138265192,0.002209064874267419,0.005528122657351586,0.009119264352852263,0.00026504975763441685,0.0038671382067958504,0.008571646204766914,0.0203118694532487,0.04737216463784555,0.06365764702284493
-0.0008249518073617512,0.0030477748871257093,0.001382030664337952,0.0,0.0,-0.0013987123740993868,0.0008198984550333854,0.0008262743279308093,-0.001648587989743766,0.001382030664337952,0.003591089641616252,0.000556322153726363,0.0019575754220024777,0.008586918590962278,0.003591089641616252,0.004420985347141637,0.009974335866978157,0.00498219594191196,0.00645104416459763,0.009688184468894856,0.004144736047397624,0.029732435433955984,0.04413372821659978,0.06874068374527642
-0.0008249518073617512,-0.002512419617166417,-0.0005565162184058003,0.0,0.0,-1.2850268725106417e-05,-0.0038803363681088054,0.0010984984164984501,0.0035918554206040287,-0.00611537680925367,0.00026504975763441685,0.0005429231703524273,0.002492973283857891,0.0033131019432014464,0.0014014435844066364,0.0008262743279308093,-0.001955462616023751,0.0014311024538429251,-0.002794535288962452,0.00885345948889904,0.009404417787390873,0.03540342261651119,0.03840551903813816,0.056816296061678484
-0.0008249518073617512,0.003317962877125158,-0.00026806756520980635,0.0,0.0,0.002482818311647317,0.0,0.00027032448951636034,0.0008262743279308093,0.0016683947217825956,0.003037249486897986,0.0019280125567769923,0.001653878108724749,0.001095013193279204,0.002482818311647317,0.002764061328676015,0.0002624149348657845,0.004712650835283716,0.0019631877971325595,0.008302322363520576,0.008036011957032851,0.02938191507415533,0.03866447314317756,0.06375835852928768
-0.001382030664337841,-0.002512419617166417,0.0,0.0,0.0,0.001653878108724749,-0.0008249518073617512,0.0010984984164984501,0.006083280716050021,0.004144736047397624,0.004144736047397624,0.0016498322108818853,0.002209064874267419,0.002204451577206279,0.002209064874267419,0.004420985347141637,0.004420985347141637,0.001693231684201768,-0.001126312807111285,0.004420985347141637,0.0058120840389300765,0.030797855063815938,0.034699899633106046,0.06404634932673292
-0.001382030664337841,-0.004457785817723714,0.000556322153726363,0.0,0.0,-0.00555629869022245,0.0016683947217825956,0.0010984984164984501,-0.00026806756520980635,0.0011124528593240424,0.003037249486897986,0.001373011836649174,0.0033188700759027023,0.0016498322108818853,0.001382030664337952,0.0035918554206040287,0.00027032448951636034,0.003656863191836446,-0.003074331808865405,0.0058120840389300765,0.015778906421020755,0.03438344425780315,0.042817993713846536,0.0628253384680999
-0.0008249518073617512,0.0002624149348657845,-0.0011132291296921393,0.0,0.0,0.0005429231703524273,-0.004704887857415296,0.001653878108724749,0.001653878108724749,-0.001955462616023751,0.001095013193279204,0.002209064874267419,0.001653878108724749,0.004424666762913976,-0.00028582147865008345,0.002482818311647317,0.002492973283857891,-0.003552575404559777,0.004174312631468946,0.006095933891617777,0.0008451275309717676,0.03615739261527484,0.022076917077840874,0.05499704218750867
-0.001382030664337841,-0.001681386312222255,0.00027032448951636034,0.0,0.0,-0.001126312807111285,-0.002784574479473778,0.0010984984164984501,0.0,0.004424666762913976,0.000817813512796306,0.0010984984164984501,0.003048164764474115,-1.2850268725106417e-05,0.003335113128643208,0.002482818311647317,0.006647812204282233,0.0019375961148145882,0.005830500016617113,0.007740227059613525,0.003603173138265192,0.028882659429685043,0.021393401446480387,0.06445093293654691
-0.0008249518073617512,-0.0022272556024963697,0.0,0.0,0.0,0.007199501314945955,-1.5234454912693707e-05,0.0010984984164984501,0.001382030664337952,-0.002434963434530868,0.002204451577206279,0.002204451577206279,0.001653878108724749,-0.0008421662160718046,-0.00026806756520980635,0.0030374317279332486,0.004420985347141637,0.008020724915863142,0.0056034216309807094,0.002482818311647317,0.00580770484985671,0.024943495995835674,0.03717677817535825,0.0714856945977127
-0.0008249518073617512,-0.0030544612689478168,0.000556322153726363,0.0,0.0,0.00027838775359601,0.003603173138265192,0.0010984984164984501,-0.0038803363681088054,0.0010984984164984501,0.004154089201717337,0.001653878108724749,0.000556322153726363,0.001095013193279204,0.0011124528593240424,0.002209064874267419,0.004144736047397624,-0.0029936736856949198,0.0019631877971325595,0.00498219594191196,0.006375557973536949,0.03934120173166822,0.04061577403768957,0.06336447482600671
0.0,-0.002784574479473778,0.0,0.0,0.0,0.000817813512796306,0.002482818311647317,0.0010984984164984501,0.001653878108724749,0.003912492062308592,0.0027588739420234543,0.0030374317279332486,0.0010984984164984501,-0.0011250023411503163,0.0038671382067958504,0.0033188700759027023,0.0002886246790911873,0.0014014435844066364,0.0008326875612555407,0.002209064874267419,0.009688184468894856,0.039104420348249125,0.034515756282179955,0.07855384703083235
