self,6,4,text_2,0,title_0,title_14,title_9,1,title_11,title_1,stickied,original,locked,text_10,spoiler,nsfw,title_6,title_15,text_7,title_18,title_16,title_5,title_3,title_12,title_13,title_8,title_17,text_9,2,video,title_10,text_4,title_2,title_7,3,5,text_11,post_month,title_20,title_4,text_8,text_6,9,text_1,text_0,10,text_3,edited,title_19,text_5,7,8,title_length,image,text_length,post_year
-0.003268290404721652,-0.003398069390953551,-0.0013333333333334085,0.003542037189095959,-0.00019292290121863953,-0.0005999452108649272,-0.002666666666666706,-0.0013333333333334085,-0.00046555204202269884,-0.00046555204202269884,-0.00013333333333342967,0.0,0.0,0.0,0.00046589110779871046,0.0,0.0,0.0007342273860633242,0.0,0.0019319227265025551,0.0002704798049768531,0.0007342273860633242,0.0,0.0,0.0014696162622325204,0.0007342273860633242,0.0007342273860633242,0.0013333333333332975,0.001607194135872403,-0.0016674515705433768,0.0014696162622325204,0.001607194135872403,0.0004076501750920336,-0.0007330733322256089,0.0020683999829915756,0.0013333333333332975,0.001746079135613976,0.0029439084667680637,0.0004076501750920336,0.0020683999829915756,0.0004076501750920336,0.003824954222005794,0.0028046321008611264,0.003127569561822807,0.006384667178351844,0.0030845080961360294,0.006948608235564757,0.005929416814594801,0.0070997949777018565,0.0042806227976636135,0.010964194452141363,0.003264420755866748,0.003682826905692105,0.01389386179340546,0.018131096799960056,0.019138682618261682,0.1478649850550411
0.002345257286633373,-0.003137278196101767,-0.0007330733322256089,-0.003268290404721652,0.0008703110350166687,-0.0013333333333334085,-0.003398069390953551,0.0,-0.0013333333333334085,0.0013333333333332975,0.0,0.0,0.0,0.0,-0.002269207745952073,0.0,0.0005994246971385842,0.0007342273860633242,0.0,-0.003268290404721652,-0.0012004154150240254,0.0,0.0008703110350166687,0.0014696162622325204,0.0,-0.0005999452108649272,0.0007342273860633242,0.0007342273860633242,0.0005994246971385842,0.0008703110350166687,0.002666666666666595,0.0,0.0001346004236041365,0.004139647939489288,0.0020683999829915756,0.0020683999829915756,0.0030845080961360294,0.004139647939489288,0.005617337128559052,0.0022061741120563694,0.003226443491103459,0.003402572579919938,0.00046589110779871046,0.0028046321008611264,0.0023946201014688473,0.003968431803207273,0.0022061741120563694,0.005164246596414013,0.0026274003066024676,0.003682826905692105,0.0059067632510489965,0.005333333333333301,0.005761366017179914,0.028586522021336602,0.019728391476541485,0.02819707461918064,0.13362019194809782
-0.0010662345259185857,-0.00046555204202269884,-0.0014650000000000496,-0.00032988195148453414,-0.00032988195148453414,-0.0013333333333334085,-0.00013333333333342967,0.0014696162622325204,0.0029439084667680637,-0.0013333333333334085,0.0013333333333332975,0.0,0.0,0.0,0.0013333333333332975,0.0,-0.0007330733322256089,0.0007342273860633242,0.0,-0.0005999452108649272,-0.0005999452108649272,0.0,0.0007342273860633242,0.0014696162622325204,0.0022061741120563694,0.0001346004236041365,0.0007342273860633242,-0.0007330733322256089,0.0010646044091745521,-0.00046555204202269884,0.0014696162622325204,0.0020683999829915756,0.0016628109625699272,0.002666666666666595,0.0013333333333332975,0.0020683999829915756,0.0024856618475974646,0.0,0.006213763343175138,0.0022061741120563694,0.0024856618475974646,0.0028046321008611264,0.005333333333333301,0.00487790026613566,0.005474663778117672,0.004422937056658083,0.002345257286633373,0.005929416814594801,0.008290765790350263,0.007261914843958661,0.0070997949777018565,0.005054651486057327,0.007246923131021821,0.01474912130711492,0.02208211669094129,0.018661254528262172,0.14361084475164954
-0.003268290404721652,-0.003137278196101767,-0.0014650000000000496,-0.00019292290121863953,-0.0012004154150240254,-0.0005999452108649272,0.0014696162622325204,0.0007342273860633242,-0.0013333333333334085,0.0,-0.0007330733322256089,0.0,0.0,0.0,-0.0025354312536526313,0.0,0.0005994246971385842,-0.0007330733322256089,0.0005994246971385842,-0.0005999452108649272,-0.00046555204202269884,0.0007342273860633242,0.0007342273860633242,-0.0021957873462250532,0.0014696162622325204,0.0007342273860633242,0.0,0.0011983333333334123,-0.002666666666666706,0.003682826905692105,0.0013333333333332975,-0.0005999452108649272,0.001607194135872403,0.0005994246971385842,0.0013333333333332975,0.0007342273860633242,0.0004076501750920336,0.0022061741120563694,0.003226443491103459,0.0014696162622325204,0.005474663778117672,0.0025300000000000322,0.0005994246971385842,0.0020683999829915756,0.005054651486057327,0.0028046321008611264,0.0022061741120563694,0.00487790026613566,0.003682826905692105,0.004139647939489288,0.005617337128559052,0.0037246357937631425,0.005617337128559052,0.02918473862481219,0.02108021028021234,0.02667051546391752,0.14584436598999706
-0.00046555204202269884,-0.0038704470922811263,-0.0014650000000000496,0.0012863688099981063,-0.0025354312536526313,0.0014696162622325204,-0.0013333333333334085,-0.0007330733322256089,-0.0005999452108649272,-0.0012004154150240254,0.0,0.0,0.0,0.0,-0.00046555204202269884,0.0,0.0,0.0001346004236041365,0.0,0.0020683999829915756,-0.0012004154150240254,-0.0005999452108649272,0.0001346004236041365,0.0,0.0008703110350166687,0.0028046321008611264,0.0007342273860633242,0.0007342273860633242,0.0028046321008611264,-0.00046555204202269884,0.0008703110350166687,0.0010076876675743085,0.0,0.002666666666666595,0.0013333333333332975,0.00046589110779871046,0.001746079135613976,0.0011983333333334123,0.002770485348974616,0.0022061741120563694,0.0029439084667680637,0.0040000000000000036,-0.00026541128311985407,0.0019319227265025551,0.004321203051630862,0.0024856618475974646,0.0029439084667680637,0.0020683999829915756,0.004566603371076283,0.005474663778117672,0.0050203965247510585,0.005650399096161607,0.006053541814735719,0.01920671350507408,0.01837657267287096,0.02491358394488541,0.13085218214094307
-0.0038704470922811263,-0.0025354312536526313,-0.0013333333333334085,-0.0006559944043952326,0.0,-0.0005999452108649272,-0.0013333333333334085,-0.0007330733322256089,0.003542037189095959,-0.0012004154150240254,-0.0005999452108649272,0.0,0.0,0.0,-0.0016674515705433768,0.0,0.0005994246971385842,0.0,0.0007342273860633242,-0.00046555204202269884,0.0001346004236041365,-0.0005999452108649272,0.0008703110350166687,0.0,0.0,-0.0005999452108649272,0.0007342273860633242,0.0013333333333332975,0.003264420755866748,0.003682826905692105,0.0008703110350166687,0.0014696162622325204,0.0011983333333334123,0.0005994246971385842,0.0020683999829915756,0.002666666666666595,0.001746079135613976,0.0013333333333332975,-0.0018014151190621774,0.0007342273860633242,0.002345257286633373,0.004139647939489288,0.0010646044091745521,0.004596918785230608,0.005333333333333301,0.003824954222005794,0.008885489497254206,0.006070917773776663,0.0070997949777018565,0.0042806227976636135,0.003824954222005794,0.005054651486057327,0.0059067632510489965,0.017785936927026014,0.018796314239574508,0.02208211669094129,0.14458703802274686
-0.004857465800249039,-0.0046024630016499035,-0.0014650000000000496,-0.0012004154150240254,-0.0018014151190621774,-0.0008649481192133379,-0.0013333333333334085,-0.0013333333333334085,0.0002704798049768531,-0.0005999452108649272,0.0,0.0,0.0,0.0,0.0040000000000000036,0.0,0.0,0.0007342273860633242,0.0,-0.0023247771710216414,0.0002704798049768531,0.0014696162622325204,0.0014696162622325204,-0.0021957873462250532,0.0,0.0,0.0007342273860633242,0.0007342273860633242,0.0022061741120563694,0.0014696162622325204,0.0014696162622325204,0.0029439084667680637,0.00046589110779871046,0.0013333333333332975,0.0007342273860633242,0.002666666666666595,0.0022061741120563694,0.0005994246971385842,-0.004473141273141246,0.0028046321008611264,0.0024856618475974646,0.0008703110350166687,0.0025300000000000322,0.003542037189095959,0.003454433663917622,0.003682826905692105,0.003968431803207273,0.008144695455374551,0.003226443491103459,0.003542037189095959,0.00784283134523045,0.003127569561822807,0.003824954222005794,0.01626489589375335,0.020317584769371955,0.02049142830949746,0.1512058584549557
-0.0027966666666667805,-0.0012004154150240254,-0.0014650000000000496,-0.0038704470922811263,-0.005205462930909288,0.0001346004236041365,0.0013333333333332975,0.0007342273860633242,-0.0013333333333334085,0.00046589110779871046,-0.0007330733322256089,0.0,0.0,0.0,0.00046589110779871046,0.0,0.0,0.0014696162622325204,0.0,-0.0013333333333334085,-0.0012004154150240254,0.0001346004236041365,0.0001346004236041365,0.0014696162622325204,0.0002704798049768531,0.0013333333333332975,0.0007342273860633242,0.0,-0.0008649481192133379,0.001607194135872403,0.0014696162622325204,0.0029439084667680637,0.0002704798049768531,0.0011983333333334123,0.0028046321008611264,0.0,-0.0018014151190621774,0.0002704798049768531,-0.0012004154150240254,0.0014696162622325204,0.0030845080961360294,0.0010076876675743085,0.0025300000000000322,0.0029439084667680637,0.0023946201014688473,0.0063512957754996435,0.004139647939489288,0.0050203965247510585,0.003226443491103459,0.0042806227976636135,0.003824954222005794,0.003861666666666652,0.006650494796416329,0.024326922425248365,0.019138682618261682,0.024284586967049826,0.15169411624463003
-0.0024029488568142465,-0.0038704470922811263,-0.0014650000000000496,0.0,0.002345257286633373,-0.0007330733322256089,-0.00013333333333342967,0.0013333333333332975,-0.0007330733322256089,-0.00046555204202269884,0.0,0.0,0.0,0.0,0.0020683999829915756,0.0,-0.0005999452108649272,0.0014696162622325204,0.0001346004236041365,-0.00046555204202269884,0.0008703110350166687,0.0,0.0,0.0,0.0008703110350166687,0.0022061741120563694,0.0007342273860633242,0.0,-0.003137278196101767,-0.0010662345259185857,0.0014696162622325204,0.0010076876675743085,-0.0005999452108649272,0.0014696162622325204,0.0014696162622325204,0.002666666666666595,0.0018862836111306347,0.004139647939489288,0.0047367451768483,0.0028046321008611264,0.002345257286633373,0.0050203965247510585,0.00046589110779871046,0.0014696162622325204,0.003402572579919938,0.0008703110350166687,0.0007342273860633242,0.0050203965247510585,0.003824954222005794,0.004422937056658083,0.006070917773776663,0.0035888953996175976,0.00814163391415934,0.00923309970510644,0.021322043437108085,0.02102294419175499,0.13924093717885255
-0.003137278196101767,-0.0007330733322256089,-0.0014650000000000496,-0.00019292290121863953,-0.0010662345259185857,-0.0019341178077931787,0.0013333333333332975,-0.0013333333333334085,0.0008703110350166687,0.0001346004236041365,0.0013333333333332975,0.0,0.0,0.0,-0.005809004350180835,0.0,0.0,0.0,0.0,-0.0005999452108649272,0.0008703110350166687,-0.0007330733322256089,-0.0005999452108649272,0.0,0.0,0.0014696162622325204,0.0007342273860633242,0.0013333333333332975,-0.0007330733322256089,0.0002704798049768531,0.0001346004236041365,0.001746079135613976,0.0008703110350166687,0.001607194135872403,0.0022061741120563694,0.0013333333333332975,0.002345257286633373,0.004422937056658083,0.0017967303348107588,0.0020683999829915756,0.0024856618475974646,0.0042806227976636135,0.0028046321008611264,0.004139647939489288,0.004321203051630862,0.0002704798049768531,0.005333333333333301,0.007405090370704914,0.00635796614380979,0.006213763343175138,0.0028046321008611264,0.004458408788834856,0.0047367451768483,0.027626578802855573,0.02108021028021234,0.02488565354073169,0.15048242764036213
